海普瑞药业2013年度校园招聘,未识别的公司,2012-10-17,[],http://life.scau.edu.cn/news-subj-748.asp?navId=52
广东杰士农业科技有限公司2013年招聘计划,广东杰士农业科技有限公司,2012-10-29,[],http://life.scau.edu.cn/news-subj-784.asp?navId=52
环球市场“广货网上行”销售推广实习生,未识别的公司,2012-10-19,['区1/意向工作地区2+广货+姓名+学校+一周可工作天数”。'],http://life.scau.edu.cn/news-subj-752.asp?navId=52
珠海市御品堂生物科技有限公司招聘,珠海市御品堂生物科技有限公司,2012-04-17,"['珠海市斗门区景岸镇', '校友开办的企业。']",http://life.scau.edu.cn/news-subj-485.asp?navId=52
广州博仕奥集团招聘启事,广州博仕奥集团,2012-08-30,['区：全国'],http://life.scau.edu.cn/news-subj-669.asp?navId=52
广东省微生物研究所招聘启事,未识别的公司,2012-04-16,[],http://life.scau.edu.cn/news-subj-483.asp?navId=52
山东宝来利来生物工程股份有限公司2012年招聘简章,山东宝来利来生物工程股份有限公司,2012-04-13,[],http://life.scau.edu.cn/news-subj-455.asp?navId=52
中山大学达安基因股份有限公司,中山大学达安基因股份有限公司,2012-04-06,[],http://life.scau.edu.cn/news-subj-409.asp?navId=52
广东省环境科学研究院2012年人才招聘简章,未识别的公司,2012-04-16,[],http://life.scau.edu.cn/news-subj-482.asp?navId=52
绿业元公司招聘信息,绿业元公司,2012-05-15,"['广州公司', '郑州公司', '上海公司']",http://life.scau.edu.cn/news-subj-599.asp?navId=52
广州华大生物科技有限公司校园招聘,广州华大生物科技有限公司,2012-04-24,"['广州萝岗', '', '']",http://life.scau.edu.cn/news-subj-524.asp?navId=52
广州市越秀区广联种子行招聘啟事,未识别的公司,2012-08-30,[],http://life.scau.edu.cn/news-subj-670.asp?navId=52
广州瑞科基因科技有限公司招聘启事,广州瑞科基因科技有限公司,2012-04-23,[],http://life.scau.edu.cn/news-subj-522.asp?navId=52
深圳市菲鹏生物股份有限公司招聘信息,深圳市菲鹏生物股份有限公司,2012-04-16,[],http://life.scau.edu.cn/news-subj-481.asp?navId=52
中国种子生命科学技术中心招聘,未识别的公司,2012-10-25,[],http://life.scau.edu.cn/news-subj-779.asp?navId=52
广州从兴电子开发有限公司招聘实习生,广州从兴电子开发有限公司,2012-03-28,[],http://life.scau.edu.cn/news-subj-375.asp?navId=52
广东省农科院作物研究所所招聘,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-209.asp?navId=52
广东蓝岛生物技术有限公司,广东蓝岛生物技术有限公司,2012-03-21,[],http://life.scau.edu.cn/news-subj-305.asp?navId=52
肇庆市真格生物科技有限公司招聘信息,肇庆市真格生物科技有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-201.asp?navId=52
广东海大集团养殖技术中心2012年招聘简章,广东海大集团,2012-03-29,[],http://life.scau.edu.cn/news-subj-382.asp?navId=52
广州万孚生物技术有限公司招聘,广州万孚生物技术有限公司,2012-02-29,"['区：广州市', '', '']",http://life.scau.edu.cn/news-subj-204.asp?navId=52
Cell Signaling Technology Recruitment,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-203.asp?navId=52
广州莱德尔生物科技有限公司招聘实习生,广州莱德尔生物科技有限公司,2012-03-24,[],http://life.scau.edu.cn/news-subj-351.asp?navId=52
山东宝来利来生物工程股份有限公司2012年招聘简章,山东宝来利来生物工程股份有限公司,2012-03-28,['根据个人意愿结合公司市场需求而定'],http://life.scau.edu.cn/news-subj-371.asp?navId=52
“华农绿康”公司招聘信息,“华农绿康”公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-208.asp?navId=52
广东省计量科学研究院招聘信息,未识别的公司,2012-02-29,"['东莞市石排', '']",http://life.scau.edu.cn/news-subj-207.asp?navId=52
基因公司试剂耗材部招聘信息,基因公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-202.asp?navId=52
日本华大（华大基因）招聘启事,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-205.asp?navId=52
武汉生物制品研究所有限责任公司2012年招聘启事,武汉生物制品研究所有限责任公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-206.asp?navId=52
广东省2012年选拔乡镇公务员公告,未识别的公司,2012-03-22,[],http://life.scau.edu.cn/news-subj-316.asp?navId=52
广州博仕奥集团招聘信息,广州博仕奥集团,2012-02-29,[],http://life.scau.edu.cn/news-subj-210.asp?navId=52
江门市杰士农业科技有限公司,江门市杰士农业科技有限公司,2012-03-22,[],http://life.scau.edu.cn/news-subj-317.asp?navId=52
赛业（广州）生物科技有限公司宣讲会,赛业（广州）生物科技有限公司,2012-03-20,[],http://life.scau.edu.cn/news-subj-274.asp?navId=52
海狸（广州）生物科技有限公司,海狸（广州）生物科技有限公司,2012-03-20,[],http://life.scau.edu.cn/news-subj-273.asp?navId=52
云南沃森生物2012专场宣讲会,未识别的公司,2012-04-06,[],http://life.scau.edu.cn/news-subj-407.asp?navId=52
广州健雅种植技术服务有限公司招聘信息,广州健雅种植技术服务有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-195.asp?navId=52
广东省农业科学院花卉研究所,未识别的公司,2012-02-29,"['广州市', '白云区', '钟落潭镇', '广东省农业科学院白云基地内。']",http://life.scau.edu.cn/news-subj-177.asp?navId=52
东莞市农业种子研究所实习招聘启事,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-190.asp?navId=52
莱德尔公司实习生招聘启事,莱德尔公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-163.asp?navId=52
广州市新之地环保产业有限公司招聘信息,广州市新之地环保产业有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-186.asp?navId=52
复能基因招聘信息,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-199.asp?navId=52
上海捷瑞生物广州办事处（GeneRay）招聘,未识别的公司,2012-02-29,"['广州或者深圳', '', '', '', '', '', '薪资待遇：3K~5K。']",http://life.scau.edu.cn/news-subj-168.asp?navId=52
江门科隆生物技术有限公司招聘简章,江门科隆生物技术有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-156.asp?navId=52
成都年年丰农化有限公司,成都年年丰农化有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-159.asp?navId=52
广州英韦创津生物科技有限公司招聘信息,广州英韦创津生物科技有限公司,2012-02-29,"['', '薪金要求', '工作繁忙简历恕不一一回复', '合则约见。']",http://life.scau.edu.cn/news-subj-193.asp?navId=52
广东省农科院果树所招聘信息,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-197.asp?navId=52
广州飞扬生物工程有限公司招聘实习生/全职人员信息,广州飞扬生物工程有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-167.asp?navId=52
华大基因2012校园招聘简章,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-196.asp?navId=52
广州普莱柯生物技术有限公司招聘信息,广州普莱柯生物技术有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-198.asp?navId=52
东莞市保得生物工程有限公司招聘启事,东莞市保得生物工程有限公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-200.asp?navId=52
赛哲生物，成就创业和创新的梦想,未识别的公司,2012-02-29,"['广州', '', '', '', '', '', '', '招聘人数：5人']",http://life.scau.edu.cn/news-subj-194.asp?navId=52
广州市越秀区广联种子行招聘启事,未识别的公司,2012-02-29,[],http://life.scau.edu.cn/news-subj-191.asp?navId=52
